eui,deveui,payload,date,temperature,humidity,sound,movement,flame,lux,emergency
1bf60d5d-a80b-44bb-b5cb-5904d79b43af,076961571-6,65cc9a6cfc13ae5dde55c1ff,2024-02-10T23:02:13Z,149,81,74,1,1,61,1
33f737a2-9a03-4b8f-b63d-8f8cb71e075d,381749839-X,65cc9a6cfc13ae5dde55c200,2024-02-09T00:29:03Z,206,35,202,0,0,37,1
754174a4-a64d-4641-9ece-a36030fb36b8,455595672-9,65cc9a6cfc13ae5dde55c201,2024-02-13T09:36:59Z,189,210,84,1,0,173,0
201c0eba-3913-4abc-a798-57c0aa25c010,720444386-1,65cc9a6cfc13ae5dde55c202,2024-02-08T19:31:07Z,247,59,171,0,0,16,1
3d0c2e33-85c3-41b4-96be-2d8f81192042,191972086-3,65cc9a6cfc13ae5dde55c203,2024-02-08T18:13:03Z,237,100,232,1,1,239,0
a9a7743f-5f58-4787-975b-b118635290b5,921710692-5,65cc9a6cfc13ae5dde55c204,2024-02-09T01:07:25Z,41,86,83,0,0,213,1
f6e7788a-1315-42cc-8264-5017f3f9aebc,756130634-2,65cc9a6cfc13ae5dde55c205,2024-02-08T20:45:18Z,218,119,245,0,1,181,1
92c3a6ef-780f-4f75-ab17-80ca0c284a05,114655633-0,65cc9a6cfc13ae5dde55c206,2024-02-11T04:42:29Z,44,195,227,1,0,167,1
c31b39cd-12dd-4449-a4d6-9b58f0afce27,817515460-8,65cc9a6cfc13ae5dde55c207,2024-02-13T20:13:14Z,44,215,41,1,1,112,1
61ce4298-52c4-48e3-a3fc-1ccc85073f84,670634993-3,65cc9a6cfc13ae5dde55c208,2024-02-08T08:17:15Z,237,100,149,0,1,136,1
0b804a0b-1157-43a0-acbb-923bd00630be,349479102-3,65cc9a6cfc13ae5dde55c209,2024-02-09T08:47:23Z,255,193,198,1,0,120,0
7817613d-bd54-4964-a0fd-6f661409e94b,599429615-5,65cc9a6cfc13ae5dde55c20a,2024-02-13T14:13:34Z,157,104,238,1,0,184,1
10bdc315-5273-4b51-9cab-8b904a68e514,440639674-8,65cc9a6cfc13ae5dde55c20b,2024-02-08T16:56:35Z,0,201,195,0,0,1,0
ba845490-205b-4642-b1b9-44bb60cd1265,416627372-8,65cc9a6cfc13ae5dde55c20c,2024-02-10T22:01:43Z,124,187,152,0,1,114,1
ead19c74-8cff-408d-bf14-2764d9a059d8,877513379-2,65cc9a6cfc13ae5dde55c20d,2024-02-07T04:14:23Z,123,118,205,0,0,56,1
a9b4837e-b4aa-400b-b9da-a3d4437fe7b1,787562162-3,65cc9a6cfc13ae5dde55c20e,2024-02-12T17:27:23Z,204,27,25,1,0,177,0
ad06a0ba-1a65-401b-9d71-0e10c7714384,446259664-1,65cc9a6cfc13ae5dde55c20f,2024-02-12T20:38:29Z,129,177,237,0,1,141,0
6c151ba4-4650-40d1-b455-1d234dcbc94a,833238391-9,65cc9a6cfc13ae5dde55c210,2024-02-13T18:54:49Z,62,221,234,0,1,27,1
adf5a9b3-2094-428a-9bf8-5a5ccbbaa390,301797588-6,65cc9a6cfc13ae5dde55c211,2024-02-08T20:40:43Z,26,221,75,0,1,83,0
9e6bd231-8daa-430c-8f6a-ef8be55c9cbe,436368512-3,65cc9a6cfc13ae5dde55c212,2024-02-07T02:44:55Z,42,79,7,1,1,77,0
0ef67d50-95d2-49ab-97e2-e4776ef39257,425836875-X,65cc9a6cfc13ae5dde55c213,2024-02-07T23:11:04Z,232,129,204,1,1,68,1
5af048ea-a38f-423d-a691-3b122090df86,086796809-5,65cc9a6cfc13ae5dde55c214,2024-02-13T03:47:51Z,199,65,98,0,1,18,0
2390df21-fe24-4418-98b2-ceff33ce8ab3,823975118-0,65cc9a6cfc13ae5dde55c215,2024-02-09T10:47:39Z,137,223,227,1,0,69,0
062014c4-d60b-4a9b-a241-dfaeaebb798a,337935169-5,65cc9a6cfc13ae5dde55c216,2024-02-10T09:21:24Z,193,5,98,0,0,173,1
b03f0076-d3bd-47ef-aaa2-ea9253ac5cec,785049484-9,65cc9a6cfc13ae5dde55c217,2024-02-10T08:27:50Z,18,153,26,1,1,246,1
80428f24-144c-4da3-a81e-2668735608b7,145089984-6,65cc9a6cfc13ae5dde55c218,2024-02-13T09:50:35Z,174,119,175,0,1,193,0
92743087-aa06-4db7-9935-f48d0af399c1,545014599-3,65cc9a6cfc13ae5dde55c219,2024-02-13T03:53:48Z,13,110,166,1,1,173,1
2e3b5d48-ecd0-46e4-a8d2-0eef5b669bcf,950662942-0,65cc9a6cfc13ae5dde55c21a,2024-02-11T20:49:58Z,188,70,56,1,0,210,1
f76d54ec-d8d1-4847-bf70-4c52daa60049,091640597-4,65cc9a6cfc13ae5dde55c21b,2024-02-11T16:54:10Z,150,204,79,0,0,4,1
c6ca9d04-3d09-4a25-a916-29e3dcb3edd7,288160913-9,65cc9a6cfc13ae5dde55c21c,2024-02-11T01:18:47Z,195,196,61,1,1,8,0
65b4ba8d-fccf-4d63-aec2-cf89602038b1,808301515-6,65cc9a6cfc13ae5dde55c21d,2024-02-13T23:39:11Z,15,84,13,0,1,171,0
23a84da3-9cb4-4806-9938-e77aa4ca6d29,357835728-6,65cc9a6cfc13ae5dde55c21e,2024-02-09T19:56:47Z,61,204,51,1,0,143,0
593b2dbc-f739-41a2-bf58-71407091d862,625931623-2,65cc9a6cfc13ae5dde55c21f,2024-02-09T03:28:04Z,177,214,143,0,0,149,0
00908cf4-d339-4dbc-ab4d-29261dfcdb3d,509153438-5,65cc9a6cfc13ae5dde55c220,2024-02-10T12:00:05Z,31,248,116,1,1,181,1
91bb95e4-15a3-4fa3-bba5-647473d0750c,216228325-5,65cc9a6cfc13ae5dde55c221,2024-02-09T19:09:05Z,205,191,148,1,1,168,0
dc4a520c-565a-4636-9c7c-5c01feef9ee5,118000779-4,65cc9a6cfc13ae5dde55c222,2024-02-08T16:47:12Z,96,238,25,0,0,91,0
251ed6f0-d79b-426c-825a-75072b126d30,433797619-1,65cc9a6cfc13ae5dde55c223,2024-02-10T11:35:55Z,38,160,237,1,1,247,1
edec9fbc-dcf6-45c1-b5da-6040b10a14d0,877860838-4,65cc9a6cfc13ae5dde55c224,2024-02-13T22:53:03Z,196,252,87,1,1,94,0
021edb2d-038a-4629-93c5-19cb5f0bf0e0,812594185-1,65cc9a6cfc13ae5dde55c225,2024-02-11T17:42:30Z,114,210,127,0,1,61,0
e1b84754-dc9e-4271-acb2-32e9641ee366,673023313-3,65cc9a6cfc13ae5dde55c226,2024-02-13T17:17:32Z,144,40,178,0,0,34,0
660d6878-e8d3-40fc-8872-3271d18684af,914569870-8,65cc9a6cfc13ae5dde55c227,2024-02-11T05:35:20Z,28,150,121,1,0,175,1
32d2d735-6d79-4c61-bcc5-c904191a89ac,196511783-X,65cc9a6cfc13ae5dde55c228,2024-02-09T01:04:26Z,46,87,102,0,1,71,1
b9594d92-be9a-4f24-83b8-76d51ac6470b,474753480-6,65cc9a6cfc13ae5dde55c229,2024-02-13T22:43:09Z,112,210,13,1,0,198,1
efc88903-7715-40f7-afed-99df02d61b23,344346051-8,65cc9a6cfc13ae5dde55c22a,2024-02-11T12:20:45Z,124,172,135,0,0,249,1
69f6eb61-76c5-4ae0-be53-014eb4a4702b,766280127-6,65cc9a6cfc13ae5dde55c22b,2024-02-11T03:18:35Z,136,252,145,0,1,183,0
ee6dc941-c8d4-4db8-9478-c0808c4b3224,368884712-1,65cc9a6cfc13ae5dde55c22c,2024-02-13T03:16:33Z,96,4,165,0,1,66,0
6dbd22ba-3514-47fc-8f05-c5d85f4eee67,688890974-3,65cc9a6cfc13ae5dde55c22d,2024-02-09T19:21:41Z,187,228,21,0,0,45,1
993c7376-1ad5-4401-be6c-d8ea96aa6e06,514435657-5,65cc9a6cfc13ae5dde55c22e,2024-02-08T09:24:54Z,162,211,248,1,1,9,1
7205e715-b74f-44d9-b493-a39bc97b6cdb,664765978-1,65cc9a6cfc13ae5dde55c22f,2024-02-09T19:00:55Z,12,72,193,0,1,1,1
10ed25a3-8423-4118-85a9-40664f5cc4de,169775619-0,65cc9a6cfc13ae5dde55c230,2024-02-11T03:19:15Z,87,144,95,0,0,162,1
aba7d200-0eaf-433c-901b-e5fa737a42a2,205887639-3,65cc9a6cfc13ae5dde55c231,2024-02-10T00:12:19Z,119,66,81,0,1,97,0
4dbd034b-b254-4376-83fb-54bc5823f0c3,350704944-9,65cc9a6cfc13ae5dde55c232,2024-02-07T19:58:23Z,102,120,136,1,1,51,0
87d8adf2-61e5-452d-b6c6-9a17b0973ce8,739935369-7,65cc9a6cfc13ae5dde55c233,2024-02-09T23:03:57Z,99,97,47,1,1,183,0
2afa87d6-72d3-4c0c-9d8f-8fab59570411,698689112-1,65cc9a6cfc13ae5dde55c234,2024-02-10T20:29:45Z,170,117,153,1,0,109,0
7ea99f62-62d6-45a5-9d8d-559bf2641f09,622925699-1,65cc9a6cfc13ae5dde55c235,2024-02-12T03:19:02Z,71,233,206,0,0,143,1
fa7d1810-a256-4520-9b25-0579559d27d4,869648815-6,65cc9a6cfc13ae5dde55c236,2024-02-12T06:49:33Z,182,49,211,0,1,239,0
a00f7ee4-5b3f-4b05-8ff8-676fef78651d,696136645-7,65cc9a6cfc13ae5dde55c237,2024-02-12T02:33:33Z,65,21,150,0,1,5,0
4118983e-804b-4ce3-ab1a-7af6722b4186,665258045-4,65cc9a6cfc13ae5dde55c238,2024-02-13T09:53:10Z,141,243,34,1,1,0,0
cf3d46e8-9d8d-42f0-bbdc-25784d75e258,761582486-9,65cc9a6cfc13ae5dde55c239,2024-02-07T06:25:17Z,72,201,64,1,1,66,0
cb3d4e77-b7b4-4a1c-8e8a-d01314aaca06,800007947-X,65cc9a6cfc13ae5dde55c23a,2024-02-11T10:42:39Z,120,7,209,1,1,45,0
af1ce03e-f647-44ea-b40e-5002fea3c581,281048921-1,65cc9a6cfc13ae5dde55c23b,2024-02-09T09:06:37Z,27,222,47,1,1,162,1
b8c6e843-7c0c-41cd-8854-583cd6672410,276492601-4,65cc9a6cfc13ae5dde55c23c,2024-02-09T13:32:19Z,142,102,179,0,0,202,1
c5b7eb7c-2a1f-43fc-8150-cfad8875405f,580882485-0,65cc9a6cfc13ae5dde55c23d,2024-02-12T14:55:15Z,229,43,205,0,1,208,1
729311a8-7a32-4765-8618-2b5187c59526,299516534-5,65cc9a6cfc13ae5dde55c23e,2024-02-08T01:51:33Z,237,167,174,1,1,247,0
e2852648-c975-4358-8c85-8843974c489d,122460784-8,65cc9a6cfc13ae5dde55c23f,2024-02-11T12:24:04Z,30,112,183,1,1,86,0
764a9df4-9365-4347-97e4-0a2c88a529c0,588911831-5,65cc9a6cfc13ae5dde55c240,2024-02-08T23:27:14Z,138,120,155,1,1,106,0
76ed62f2-3dbd-4e51-82ab-761edca38d1a,165688378-3,65cc9a6cfc13ae5dde55c241,2024-02-13T13:19:36Z,238,245,60,0,1,197,1
91e6d289-2a80-48c7-8dec-fb32f0e9dc4e,972935199-6,65cc9a6cfc13ae5dde55c242,2024-02-08T21:32:20Z,154,204,225,1,0,18,1
6719c0c0-2ef6-4031-a517-f30d70e93642,288627634-0,65cc9a6cfc13ae5dde55c243,2024-02-10T13:16:41Z,196,79,33,0,1,26,1
aa4e796b-dc6a-4841-99b4-59742ab6ca2c,075178761-2,65cc9a6cfc13ae5dde55c244,2024-02-07T04:39:41Z,41,237,166,1,1,127,0
1105f953-b510-4113-bbf3-e0b0dc3b8976,524804440-5,65cc9a6cfc13ae5dde55c245,2024-02-09T00:41:05Z,229,206,47,1,0,106,0
6da884cb-2705-4c97-8192-656cab08864d,145404940-5,65cc9a6cfc13ae5dde55c246,2024-02-09T08:09:26Z,29,5,39,1,0,121,1
831bac43-b847-469b-9d90-8758d99ac945,774755928-3,65cc9a6cfc13ae5dde55c247,2024-02-13T17:10:42Z,15,208,94,0,1,188,0
028fb087-0480-4768-a26e-02c2aec8a070,200134115-6,65cc9a6cfc13ae5dde55c248,2024-02-13T06:04:42Z,163,43,187,1,1,114,0
a94105ca-1e2c-406c-ada8-fdc638aa3149,227136591-0,65cc9a6cfc13ae5dde55c249,2024-02-12T09:28:54Z,92,17,230,1,1,111,1
c880e096-2015-49a1-9511-13051f7fc7be,870722823-6,65cc9a6cfc13ae5dde55c24a,2024-02-11T19:44:59Z,128,138,212,0,0,157,0
817812c2-74f9-4a14-bc9b-5db9ad58b6f6,811141591-5,65cc9a6cfc13ae5dde55c24b,2024-02-11T20:11:47Z,135,151,147,1,1,111,0
1d9b955e-0abb-4485-b091-195f785afdff,875869939-2,65cc9a6cfc13ae5dde55c24c,2024-02-10T08:27:37Z,134,50,133,1,0,45,1
8bd0294c-4fbf-46ed-a710-779da028ea7d,725647348-6,65cc9a6cfc13ae5dde55c24d,2024-02-09T10:20:39Z,107,64,145,1,1,4,1
a54daf18-5b1b-4c24-a475-7ba89ccadccc,470100713-7,65cc9a6cfc13ae5dde55c24e,2024-02-12T01:57:56Z,28,86,86,1,1,193,0
639dadc0-5cb6-4c82-8617-2c4a32329bad,717651808-4,65cc9a6cfc13ae5dde55c24f,2024-02-11T04:46:21Z,229,117,142,0,0,180,0
aaed8521-9566-48d3-ab42-747fbd20cc10,765268271-1,65cc9a6cfc13ae5dde55c250,2024-02-08T10:25:48Z,14,218,221,1,1,244,1
78173aa9-eb02-433b-80de-16e1e78edd7f,955466496-6,65cc9a6cfc13ae5dde55c251,2024-02-07T02:50:06Z,162,58,80,0,1,248,1
c2c71bfd-d734-4508-b2f2-8359f847e3f9,213391374-2,65cc9a6cfc13ae5dde55c252,2024-02-10T14:48:46Z,63,29,181,0,1,159,1
5a7ca7d2-7490-4352-a859-e5fed3311fbd,861203366-7,65cc9a6dfc13ae5dde55c253,2024-02-10T00:55:23Z,123,141,247,0,0,168,1
afda2a36-102d-4485-b470-93120a516d2c,346157433-3,65cc9a6dfc13ae5dde55c254,2024-02-11T16:05:13Z,216,72,153,0,0,183,0
ecbec57f-00af-4c28-b36d-61c502275f3f,863138367-8,65cc9a6dfc13ae5dde55c255,2024-02-09T22:18:24Z,226,80,164,0,1,255,1
29957c49-64a8-4574-859a-3e48ac412be9,736689711-6,65cc9a6dfc13ae5dde55c256,2024-02-13T05:42:50Z,210,10,80,1,0,164,0
e04cb4fa-4bf0-47b8-8cdf-fd198503fefc,041317214-7,65cc9a6dfc13ae5dde55c257,2024-02-10T18:13:18Z,128,82,94,0,0,209,0
5f99d262-5e23-4c23-971a-214f57aeaaaa,900562664-X,65cc9a6dfc13ae5dde55c258,2024-02-11T21:43:40Z,203,123,93,0,1,198,0
481c4172-d683-436f-95df-cbfe67ee0e01,101024624-0,65cc9a6dfc13ae5dde55c259,2024-02-13T04:31:00Z,135,158,165,0,0,43,1
5224b0d0-726a-41b2-85fc-f77f24dfe6e5,427210277-X,65cc9a6dfc13ae5dde55c25a,2024-02-11T10:01:25Z,179,129,236,1,1,122,1
ce21eafe-d0fd-4387-8f43-91a9fc6268f8,690578873-2,65cc9a6dfc13ae5dde55c25b,2024-02-10T02:04:00Z,167,62,205,1,1,28,0
b4d9a6c9-9bc2-4171-bd1f-fd53d65a4d18,401050540-0,65cc9a6dfc13ae5dde55c25c,2024-02-13T07:43:48Z,151,33,18,1,1,242,0
6388b56f-8bd5-46e3-a182-a4ff82d0ebee,976653142-0,65cc9a6dfc13ae5dde55c25d,2024-02-11T04:35:13Z,226,13,193,1,1,123,1
2078f4b6-ab01-4f36-80f7-9e07eeb05bc8,117730884-3,65cc9a6dfc13ae5dde55c25e,2024-02-11T07:48:04Z,199,154,104,1,1,167,1
782d95d3-644d-466b-a620-ff7d16f0e474,314483751-2,65cc9a6dfc13ae5dde55c25f,2024-02-12T10:15:15Z,58,227,211,1,1,185,0
1fc125d1-86f2-48ff-8ea0-a5c6c8d0ce1a,850504080-5,65cc9a6dfc13ae5dde55c260,2024-02-10T02:54:15Z,169,26,27,0,1,172,0
dc35e15a-62b0-4710-bcf5-f46a1730e624,482210373-0,65cc9a6dfc13ae5dde55c261,2024-02-13T04:05:36Z,235,107,253,1,1,200,0
b86c9858-30d5-41e0-8f42-ac3ae806ac8d,410682537-6,65cc9a6dfc13ae5dde55c262,2024-02-09T22:12:36Z,33,108,71,0,0,49,1
8725ebc4-4455-4cc7-a037-dafd3ade396e,598530827-8,65cc9a6dfc13ae5dde55c263,2024-02-11T12:20:54Z,174,113,185,0,0,163,1
0a5b1efe-94d2-4b72-93a8-9eaa6daea73c,476848301-1,65cc9a6dfc13ae5dde55c264,2024-02-11T22:17:30Z,8,49,87,1,0,234,1
2b0c3dd6-dd30-44e1-bd26-4d5b5c15df13,184823667-0,65cc9a6dfc13ae5dde55c265,2024-02-12T06:27:53Z,125,41,158,1,1,178,1
79a74c3c-7ae7-4ba8-bec7-de7a7f82c992,732318055-4,65cc9a6dfc13ae5dde55c266,2024-02-07T03:57:11Z,229,218,85,1,1,171,1
d56915e7-5cea-4e2a-8701-6a4eed7cddb1,036098506-8,65cc9a6dfc13ae5dde55c267,2024-02-12T00:03:33Z,179,202,246,0,1,96,0
84872e34-163b-4614-a398-f59c2cbfcaf6,804874527-5,65cc9a6dfc13ae5dde55c268,2024-02-13T18:00:41Z,244,127,13,0,1,118,1
c7c54400-bcfd-4ada-8e95-43353e2cef97,639617567-3,65cc9a6dfc13ae5dde55c269,2024-02-10T05:58:28Z,113,43,30,1,1,143,1
d7b7dafc-837e-430d-b4c1-3b6615596e76,913664373-4,65cc9a6dfc13ae5dde55c26a,2024-02-07T16:08:35Z,107,50,38,0,1,130,0
13bb2114-e80e-4820-a229-f3b605b6156c,393064921-7,65cc9a6dfc13ae5dde55c26b,2024-02-08T08:33:56Z,133,224,199,0,0,24,0
5dd7287c-6960-4a93-a2ed-21b32d0f52af,141321226-3,65cc9a6dfc13ae5dde55c26c,2024-02-08T17:28:46Z,94,201,74,1,1,59,1
2061b959-1d90-461f-90bf-9c22bc6a4e94,955213968-6,65cc9a6dfc13ae5dde55c26d,2024-02-12T06:57:01Z,195,123,87,1,0,124,1
a3cd2a63-8f11-4222-889e-a1e44c60d905,035820489-5,65cc9a6dfc13ae5dde55c26e,2024-02-13T04:05:32Z,197,52,158,1,1,134,0
9042e882-7f76-4145-9352-3928891e12c4,804457880-3,65cc9a6dfc13ae5dde55c26f,2024-02-07T20:01:02Z,74,239,226,1,0,224,1
9d75701a-3a75-4fe6-925b-ebc9eaa165b3,253037506-2,65cc9a6dfc13ae5dde55c270,2024-02-07T14:37:41Z,109,164,142,0,1,87,0
0254f1af-9065-4265-a9f6-0e280059aa3f,322500130-9,65cc9a6dfc13ae5dde55c271,2024-02-11T04:14:44Z,245,208,176,0,1,71,1
93eb4952-da45-4aa4-b0be-e1b238276553,458555389-4,65cc9a6dfc13ae5dde55c272,2024-02-09T22:55:33Z,218,156,196,0,1,249,1
836609ad-3e20-4760-a134-f4689d27f8b0,623058933-8,65cc9a6dfc13ae5dde55c273,2024-02-07T10:32:51Z,130,236,105,1,0,2,1
97084622-29a4-479e-b9dd-fd80d9328e69,413748051-6,65cc9a6dfc13ae5dde55c274,2024-02-08T19:06:40Z,181,35,8,1,0,163,0
c5abaf50-59b7-4064-b784-f0da73804858,772568582-0,65cc9a6dfc13ae5dde55c275,2024-02-13T12:57:59Z,97,116,162,0,1,84,1
65301615-a3a9-43fe-bd40-67c5e714c829,899594908-2,65cc9a6dfc13ae5dde55c276,2024-02-09T23:03:05Z,238,77,5,1,0,95,1
5e1af286-9458-46d6-9b49-8086704c1c13,241325243-6,65cc9a6dfc13ae5dde55c277,2024-02-09T14:13:16Z,110,243,60,1,1,120,1
5f0c13b2-71f3-4a8e-ac4e-819b2ba500c0,972957287-9,65cc9a6dfc13ae5dde55c278,2024-02-11T16:54:43Z,249,148,4,0,0,48,0
8a9cc079-3ca2-4d6f-a6fc-40de671edb91,773118170-7,65cc9a6dfc13ae5dde55c279,2024-02-09T13:13:44Z,18,203,226,1,1,228,0
55d019d1-900c-4fec-83ac-dd887fab49df,801750923-5,65cc9a6dfc13ae5dde55c27a,2024-02-13T21:02:18Z,7,97,244,1,1,228,0
4a6f93a0-2138-4ff3-aaf7-3453e3a4530f,533595148-6,65cc9a6dfc13ae5dde55c27b,2024-02-12T22:46:12Z,169,111,13,1,1,127,0
c43c84b4-f5aa-435e-8bb5-c9df1c618935,885873138-7,65cc9a6dfc13ae5dde55c27c,2024-02-07T22:09:52Z,225,109,69,1,0,182,1
0e59372d-dcd2-48ba-bca8-30591d0186bc,238033460-9,65cc9a6dfc13ae5dde55c27d,2024-02-13T01:36:58Z,199,158,182,0,1,24,0
c2a61122-e777-4cba-8f58-7cdf216e676d,924808858-9,65cc9a6dfc13ae5dde55c27e,2024-02-07T00:27:59Z,10,30,43,1,0,238,1
b0bffe4e-be93-47df-9789-12c23741fc50,425697070-3,65cc9a6dfc13ae5dde55c27f,2024-02-10T04:29:58Z,84,234,26,0,1,73,0
0187deb1-3a2b-4aa8-bac1-91f943974ade,305598986-4,65cc9a6dfc13ae5dde55c280,2024-02-12T11:09:34Z,167,246,157,1,1,163,0
26ad8731-3938-4912-b15e-be67210955cb,408938934-8,65cc9a6dfc13ae5dde55c281,2024-02-08T04:51:52Z,108,150,206,1,0,233,0
9e7074e8-f06e-4066-945d-8e704c724633,295500347-6,65cc9a6dfc13ae5dde55c282,2024-02-09T01:59:09Z,21,174,187,0,0,248,1
60562e04-ec8c-4d96-95ed-782c251361fd,902981953-7,65cc9a6dfc13ae5dde55c283,2024-02-09T08:24:01Z,122,8,107,1,0,135,1
2aa9892f-8906-45ff-9bef-30afb81a43ba,702263101-8,65cc9a6dfc13ae5dde55c284,2024-02-09T21:05:00Z,148,13,214,1,1,225,0
7b02e30c-7721-4245-9a71-6e0bc6cb7301,499911605-7,65cc9a6dfc13ae5dde55c285,2024-02-10T06:21:24Z,24,71,150,0,1,114,1
a29be119-7858-44c8-80d6-c2ed801eea92,641562806-2,65cc9a6dfc13ae5dde55c286,2024-02-11T10:23:38Z,107,113,35,0,0,4,1
3b5cc7be-804f-45d5-ad28-4fe6d3687f23,782763908-9,65cc9a6dfc13ae5dde55c287,2024-02-08T13:37:43Z,231,107,94,0,1,64,1
6d8c1181-8f95-44b7-bcf8-168a30037a50,358458297-0,65cc9a6dfc13ae5dde55c288,2024-02-12T13:43:42Z,142,54,105,0,1,101,0
cdd1f1cc-6785-40b7-8d60-12c86da22278,313249372-4,65cc9a6dfc13ae5dde55c289,2024-02-07T17:08:15Z,8,25,127,1,0,13,0
0b560949-27c3-4d67-92eb-581394a96079,551179341-8,65cc9a6dfc13ae5dde55c28a,2024-02-08T02:48:15Z,209,204,105,1,0,40,1
ea7e6dd9-bfeb-4bf3-83f8-cb7142d65825,452617828-4,65cc9a6dfc13ae5dde55c28b,2024-02-09T17:36:04Z,227,183,93,1,0,38,1
058177c6-0178-44de-a641-85986bec787a,302757615-1,65cc9a6dfc13ae5dde55c28c,2024-02-07T01:58:09Z,14,14,217,0,1,59,1
5524eaa3-d128-46ca-8986-dbf5e0078086,042970225-6,65cc9a6dfc13ae5dde55c28d,2024-02-13T02:30:37Z,30,221,79,1,0,114,1
83006ddf-5d91-4e66-80df-e180fca667b1,264011086-1,65cc9a6dfc13ae5dde55c28e,2024-02-08T23:14:29Z,89,175,118,0,0,157,1
7faee81f-848e-498d-9a59-e820780a41f3,672956661-2,65cc9a6dfc13ae5dde55c28f,2024-02-07T08:17:37Z,27,40,176,1,0,255,0
f9673024-bae3-45ee-8904-b98aa62786bf,290167976-5,65cc9a6dfc13ae5dde55c290,2024-02-08T13:48:19Z,74,40,230,1,0,80,1
35bf5568-11b3-4ba0-88f3-9be0b10b398a,841591998-0,65cc9a6dfc13ae5dde55c291,2024-02-08T05:21:43Z,111,208,200,0,1,36,0
191aa722-7166-4b3d-b830-1ec4ef2b6c0d,218045623-9,65cc9a6dfc13ae5dde55c292,2024-02-13T04:47:47Z,20,87,85,0,0,202,0
b19d919f-9140-4f17-abd2-7df7122eccea,156655250-8,65cc9a6dfc13ae5dde55c293,2024-02-10T18:23:12Z,185,161,206,0,1,160,0
da64bc87-b386-43d3-aaed-572e1cdd9be5,401573897-7,65cc9a6dfc13ae5dde55c294,2024-02-09T23:57:19Z,70,248,54,0,0,59,1
8f2bbaef-e5a8-4f1b-800e-e0107044345e,655056657-6,65cc9a6dfc13ae5dde55c295,2024-02-12T22:43:33Z,48,19,77,0,0,220,1
fdeefadf-99e2-4005-bcb8-b5230c2b13bf,478696418-2,65cc9a6dfc13ae5dde55c296,2024-02-08T02:45:23Z,204,187,47,0,0,66,0
bd03a172-1f74-4df3-98ae-556aa900d47d,614179259-6,65cc9a6dfc13ae5dde55c297,2024-02-11T13:00:35Z,166,43,178,1,0,10,1
5de3a35b-b6cd-4429-bdec-6ae13057074f,085648976-X,65cc9a6dfc13ae5dde55c298,2024-02-09T06:20:32Z,250,216,8,1,1,79,0
6bb5c20a-46fd-4a5d-b09b-694cdd1616ba,645854541-X,65cc9a6dfc13ae5dde55c299,2024-02-12T08:38:43Z,234,166,209,0,0,57,0
0df5c77f-1dae-4ac2-9929-ad9dc317f6f4,451211395-9,65cc9a6dfc13ae5dde55c29a,2024-02-11T20:29:52Z,0,165,182,0,1,232,1
8a59edba-5804-44b5-be39-555a387d25c9,339420572-6,65cc9a6dfc13ae5dde55c29b,2024-02-10T19:55:17Z,155,135,118,1,1,139,0
2dda6938-ba86-45af-a331-48edfaf148ca,461688039-5,65cc9a6dfc13ae5dde55c29c,2024-02-11T16:08:06Z,246,117,71,0,1,125,1
13706d76-1cf2-4b94-a50a-e49edc904e15,210010663-5,65cc9a6dfc13ae5dde55c29d,2024-02-12T04:30:14Z,128,186,236,0,0,128,0
a54af148-8e3c-4825-bf1d-967550a707d1,338694024-2,65cc9a6dfc13ae5dde55c29e,2024-02-10T19:45:48Z,96,34,243,0,1,162,0
0c8e4d81-b2b2-4883-bfa5-f771094c0784,915984814-6,65cc9a6dfc13ae5dde55c29f,2024-02-10T20:32:59Z,237,155,124,0,0,140,1
5c1ddf73-028c-46dc-8dc5-2dcb129ec1ce,529257271-3,65cc9a6dfc13ae5dde55c2a0,2024-02-10T04:56:06Z,97,137,193,1,1,12,1
9b51ec94-54ba-4eee-97bd-fca7a2d979ec,039285483-X,65cc9a6dfc13ae5dde55c2a1,2024-02-09T00:44:09Z,50,194,5,0,1,103,1
ba89c30c-9b6e-44c4-97c4-bdbe8af06935,239201005-6,65cc9a6dfc13ae5dde55c2a2,2024-02-11T08:59:03Z,231,249,3,1,0,190,0
b139f915-af07-4066-a303-fa3f7a51c543,208915710-0,65cc9a6dfc13ae5dde55c2a3,2024-02-12T01:47:50Z,189,52,149,0,0,128,1
300e26e2-35ad-49e1-b2da-8070f8f3b73b,554776560-0,65cc9a6dfc13ae5dde55c2a4,2024-02-13T23:28:43Z,68,211,134,1,1,188,0
fad7c766-b827-4e5f-83bd-afaadedb4252,140122225-0,65cc9a6dfc13ae5dde55c2a5,2024-02-10T15:18:57Z,196,150,50,1,0,30,1
db6bbc32-c01d-493e-b05d-7076c7e31a91,961101722-7,65cc9a6dfc13ae5dde55c2a6,2024-02-12T11:10:38Z,22,169,83,1,1,215,1
e1cbe222-0b0c-4694-b8a3-cd57c0b65a56,577024794-0,65cc9a6dfc13ae5dde55c2a7,2024-02-12T12:04:41Z,78,171,63,1,1,73,1
2d7ff545-6cd6-47d9-ab66-356830454952,767134661-6,65cc9a6dfc13ae5dde55c2a8,2024-02-12T18:26:49Z,102,189,122,0,1,109,0
ba237f53-936d-45a4-8dcc-1cd65f854265,097421472-8,65cc9a6dfc13ae5dde55c2a9,2024-02-12T12:00:04Z,216,185,172,1,1,104,1
